DHSID_EA,cname,year,lat,lon,n_asset,asset_index,n_water,water_index,cluster_id,adm1dhs,urban,path
IA-2015-7-00030769,IA,2015,28.53210683,95.758494293,19.0,1.4175338671487263,19.0,4.789473684210527,30769,3,R,dhs_train/IA-2015-7-00030769.npz
IA-2015-7-00030770,IA,2015,27.505973681,93.475593864,20.0,1.6225935001938223,20.0,4.8,30770,3,R,dhs_train/IA-2015-7-00030770.npz
IA-2015-7-00030771,IA,2015,28.17710135,94.798925424,21.0,2.5385823235785847,21.0,5.0,30771,3,U,dhs_train/IA-2015-7-00030771.npz
IA-2015-7-00030773,IA,2015,27.089067882,93.621902444,17.0,2.388506804298085,17.0,4.941176470588236,30773,3,U,dhs_train/IA-2015-7-00030773.npz
IA-2015-7-00030775,IA,2015,27.989910693,93.478211631,22.0,1.785355447952251,22.0,5.0,30775,3,R,dhs_train/IA-2015-7-00030775.npz
IA-2015-7-00030781,IA,2015,27.587922503,91.829937772,16.0,1.950491962106474,16.0,4.25,30781,3,R,dhs_train/IA-2015-7-00030781.npz
IA-2015-7-00030782,IA,2015,27.120628282,93.653920062,17.0,2.179352746076236,17.0,4.764705882352941,30782,3,R,dhs_train/IA-2015-7-00030782.npz
IA-2015-7-00030785,IA,2015,27.995677185,96.451966485,21.0,1.9933576281874588,21.0,4.809523809523809,30785,3,R,dhs_train/IA-2015-7-00030785.npz
IA-2015-7-00030787,IA,2015,27.839165112,93.196762794,22.0,0.4408790242148473,22.0,5.0,30787,3,R,dhs_train/IA-2015-7-00030787.npz
IA-2015-7-00030789,IA,2015,27.924118464,96.170989864,20.0,1.2648295668592011,20.0,5.0,30789,3,U,dhs_train/IA-2015-7-00030789.npz
IA-2015-7-00030790,IA,2015,28.278082033,95.476052659,19.0,1.6066149091237285,19.0,3.789473684210526,30790,3,R,dhs_train/IA-2015-7-00030790.npz
IA-2015-7-00030791,IA,2015,27.341679101,92.425171937,14.0,1.8781914815894227,14.0,4.928571428571429,30791,3,R,dhs_train/IA-2015-7-00030791.npz
IA-2015-7-00030793,IA,2015,27.98538999,94.224735591,20.0,2.1853242847095147,20.0,5.0,30793,3,U,dhs_train/IA-2015-7-00030793.npz
IA-2015-7-00030794,IA,2015,27.5737467,95.85496323,22.0,-0.4388513726279873,22.0,3.0,30794,3,R,dhs_train/IA-2015-7-00030794.npz
IA-2015-7-00030796,IA,2015,28.137096784,96.591136867,20.0,0.7300868011906524,20.0,4.0,30796,3,R,dhs_train/IA-2015-7-00030796.npz
IA-2015-7-00030797,IA,2015,27.092245061,93.61108499,21.0,2.161062788380458,21.0,4.285714285714286,30797,3,R,dhs_train/IA-2015-7-00030797.npz
IA-2015-7-00030798,IA,2015,27.202031085,95.460950304,21.0,0.2749270196759044,21.0,3.4761904761904763,30798,3,U,dhs_train/IA-2015-7-00030798.npz
IA-2015-7-00030802,IA,2015,26.98162285,93.631119603,21.0,-0.4870958629607725,21.0,4.428571428571429,30802,3,R,dhs_train/IA-2015-7-00030802.npz
IA-2015-7-00030803,IA,2015,28.061142142,96.667023831,21.0,0.3001145599823455,21.0,5.0,30803,3,R,dhs_train/IA-2015-7-00030803.npz
IA-2015-7-00030804,IA,2015,27.994830525,94.227255803,20.0,2.619615729731295,20.0,5.0,30804,3,U,dhs_train/IA-2015-7-00030804.npz
IA-2015-7-00030806,IA,2015,28.317175237,94.948752181,20.0,1.94682831344944,20.0,5.0,30806,3,U,dhs_train/IA-2015-7-00030806.npz
IA-2015-7-00030807,IA,2015,27.687619534,93.621034378,22.0,2.4470792742492744,22.0,5.0,30807,3,R,dhs_train/IA-2015-7-00030807.npz
IA-2015-7-00030808,IA,2015,27.59633876,91.869291345,15.0,2.6475566116561984,15.0,5.0,30808,3,U,dhs_train/IA-2015-7-00030808.npz
IA-2015-7-00030812,IA,2015,28.087206101,96.534110569,21.0,0.7966168181256951,21.0,1.761904761904762,30812,3,R,dhs_train/IA-2015-7-00030812.npz
IA-2015-7-00030813,IA,2015,27.518554637,93.625000594,18.0,1.4978943334634889,18.0,5.0,30813,3,R,dhs_train/IA-2015-7-00030813.npz
IA-2015-7-00030814,IA,2015,27.327766329,92.406341369,20.0,1.3280934096186328,20.0,5.0,30814,3,R,dhs_train/IA-2015-7-00030814.npz
IA-2015-7-00030815,IA,2015,28.13644028,95.875089513,20.0,2.3023852554217608,20.0,4.9,30815,3,R,dhs_train/IA-2015-7-00030815.npz
IA-2015-7-00030816,IA,2015,27.513572267,93.532599684,21.0,1.629724473360219,21.0,5.0,30816,3,R,dhs_train/IA-2015-7-00030816.npz
IA-2015-7-00030817,IA,2015,27.808055426,96.361852185,20.0,-0.146828551511104,20.0,4.0,30817,3,R,dhs_train/IA-2015-7-00030817.npz
IA-2015-7-00030818,IA,2015,27.911999367,93.201652044,20.0,0.6804852165949432,20.0,3.45,30818,3,R,dhs_train/IA-2015-7-00030818.npz
IA-2015-7-00030819,IA,2015,27.595898368,93.707477752,21.0,2.3199072369663343,21.0,4.9523809523809526,30819,3,R,dhs_train/IA-2015-7-00030819.npz
IA-2015-7-00030820,IA,2015,27.971714582,95.881641868,19.0,-2.1522968107762064,19.0,1.947368421052632,30820,3,R,dhs_train/IA-2015-7-00030820.npz
IA-2015-7-00030821,IA,2015,28.256927134,94.135460339,21.0,0.8776110892042924,21.0,3.857142857142857,30821,3,R,dhs_train/IA-2015-7-00030821.npz
IA-2015-7-00030822,IA,2015,28.349336262,95.963628676,21.0,2.388288737450325,21.0,5.0,30822,3,R,dhs_train/IA-2015-7-00030822.npz
IA-2015-7-00030823,IA,2015,27.590924651,91.945958074,18.0,1.495090382180997,18.0,5.0,30823,3,R,dhs_train/IA-2015-7-00030823.npz
IA-2015-7-00030824,IA,2015,28.859592083,95.943246044,17.0,2.104970050334328,17.0,4.294117647058823,30824,3,R,dhs_train/IA-2015-7-00030824.npz
IA-2015-7-00030825,IA,2015,27.352252521,93.032583005,14.0,2.86529941106894,14.0,5.0,30825,3,U,dhs_train/IA-2015-7-00030825.npz
IA-2015-7-00030828,IA,2015,27.40881058,93.764485064,15.0,1.5049729053291463,15.0,4.733333333333333,30828,3,R,dhs_train/IA-2015-7-00030828.npz
IA-2015-7-00030831,IA,2015,27.066545462,93.577814296,19.0,2.670244648729169,19.0,5.0,30831,3,U,dhs_train/IA-2015-7-00030831.npz
IA-2015-7-00030832,IA,2015,28.142182437,95.8460063,21.0,2.1374372105259782,21.0,5.0,30832,3,U,dhs_train/IA-2015-7-00030832.npz
IA-2015-7-00040001,IA,2015,26.391023176,91.4253518392,22.0,0.4060717470944774,22.0,3.136363636363636,40001,4,U,dhs_train/IA-2015-7-00040001.npz
IA-2015-7-00040002,IA,2015,25.1723017327,93.149887157,21.0,-1.5221184553481872,21.0,2.6666666666666665,40002,4,R,dhs_train/IA-2015-7-00040002.npz
IA-2015-7-00040004,IA,2015,26.1229351972,91.7717223574,21.0,1.804918785201195,21.0,4.857142857142857,40004,4,U,dhs_train/IA-2015-7-00040004.npz
IA-2015-7-00040006,IA,2015,26.739263123,94.2040265535,19.0,2.543818915885536,19.0,4.2631578947368425,40006,4,U,dhs_train/IA-2015-7-00040006.npz
IA-2015-7-00040007,IA,2015,26.1439614026,89.7819125292,20.0,-1.5971250428529908,20.0,3.0,40007,4,R,dhs_train/IA-2015-7-00040007.npz
IA-2015-7-00040010,IA,2015,26.7201242651,93.8803225276,22.0,-1.0140326738128187,22.0,3.1818181818181817,40010,4,R,dhs_train/IA-2015-7-00040010.npz
IA-2015-7-00040011,IA,2015,26.9282907436,94.1674960255,21.0,-1.2513778447331625,21.0,3.0,40011,4,R,dhs_train/IA-2015-7-00040011.npz
IA-2015-7-00040012,IA,2015,26.4433510809,91.8131774567,22.0,-0.9534248251970237,22.0,3.4545454545454546,40012,4,R,dhs_train/IA-2015-7-00040012.npz
IA-2015-7-00040013,IA,2015,27.2929310285,95.7304949865,22.0,-0.7504979517552972,22.0,2.909090909090909,40013,4,R,dhs_train/IA-2015-7-00040013.npz
IA-2015-7-00040014,IA,2015,26.1902332272,91.0783038802,20.0,-2.429321318705371,20.0,2.95,40014,4,R,dhs_train/IA-2015-7-00040014.npz
IA-2015-7-00040015,IA,2015,26.2373169552,90.3067924949,21.0,-1.997755838627313,21.0,3.2857142857142856,40015,4,R,dhs_train/IA-2015-7-00040015.npz
IA-2015-7-00040016,IA,2015,27.3238518603,94.2159653114,21.0,-0.5875488604976831,21.0,3.0,40016,4,R,dhs_train/IA-2015-7-00040016.npz
IA-2015-7-00040018,IA,2015,26.12759386,89.9869702263,21.0,-1.905843793469058,21.0,3.0,40018,4,R,dhs_train/IA-2015-7-00040018.npz
IA-2015-7-00040020,IA,2015,26.3935765838,92.3420701528,22.0,-1.0212882109928478,22.0,3.0,40020,4,R,dhs_train/IA-2015-7-00040020.npz
IA-2015-7-00040021,IA,2015,25.1655288016,93.1154072053,22.0,0.0581446878331883,22.0,4.363636363636363,40021,4,R,dhs_train/IA-2015-7-00040021.npz
IA-2015-7-00040022,IA,2015,26.3983415133,90.2798401816,21.0,1.4443680028239962,21.0,3.952380952380953,40022,4,U,dhs_train/IA-2015-7-00040022.npz
IA-2015-7-00040023,IA,2015,24.8803019739,92.5342772011,22.0,-1.16003884638433,22.0,2.090909090909091,40023,4,R,dhs_train/IA-2015-7-00040023.npz
IA-2015-7-00040024,IA,2015,26.4924266443,92.8046238384,18.0,-1.2244697018329174,18.0,3.0,40024,4,R,dhs_train/IA-2015-7-00040024.npz
IA-2015-7-00040025,IA,2015,24.7741478861,92.663175034,22.0,-1.6175772894558171,22.0,2.1818181818181817,40025,4,R,dhs_train/IA-2015-7-00040025.npz
IA-2015-7-00040026,IA,2015,27.3301608384,95.8071221829,21.0,-0.0179132424301451,21.0,3.380952380952381,40026,4,R,dhs_train/IA-2015-7-00040026.npz
IA-2015-7-00040028,IA,2015,27.1014809462,93.9869747615,20.0,-1.5358607113575296,20.0,3.0,40028,4,R,dhs_train/IA-2015-7-00040028.npz
IA-2015-7-00040031,IA,2015,26.3766309766,91.3379963894,21.0,-0.7182566630151126,21.0,3.238095238095238,40031,4,U,dhs_train/IA-2015-7-00040031.npz
IA-2015-7-00040032,IA,2015,27.058800517,95.0071552379,22.0,-0.7197003816091085,22.0,3.227272727272727,40032,4,R,dhs_train/IA-2015-7-00040032.npz
IA-2015-7-00040033,IA,2015,26.4621245064,89.9555831848,18.0,-1.1842022357645063,18.0,3.2777777777777777,40033,4,R,dhs_train/IA-2015-7-00040033.npz
IA-2015-7-00040035,IA,2015,26.1646647111,92.8589566984,22.0,-1.588261353419819,22.0,2.772727272727273,40035,4,R,dhs_train/IA-2015-7-00040035.npz
IA-2015-7-00040039,IA,2015,26.4151056352,90.4166787916,22.0,-1.9214971419812328,22.0,3.136363636363636,40039,4,R,dhs_train/IA-2015-7-00040039.npz
IA-2015-7-00040040,IA,2015,27.4964710658,95.1067857657,21.0,-0.880993736551146,21.0,3.1904761904761907,40040,4,R,dhs_train/IA-2015-7-00040040.npz
IA-2015-7-00040044,IA,2015,26.4659252321,91.9244429284,21.0,-1.091698487823593,21.0,3.0,40044,4,R,dhs_train/IA-2015-7-00040044.npz
IA-2015-7-00040048,IA,2015,26.965094451,94.1616380828,22.0,-0.0981404775203585,22.0,3.0,40048,4,R,dhs_train/IA-2015-7-00040048.npz
IA-2015-7-00040049,IA,2015,25.7811678335,93.6207453797,20.0,1.0764962346598266,20.0,3.95,40049,4,R,dhs_train/IA-2015-7-00040049.npz
IA-2015-7-00040050,IA,2015,25.9763857143,90.1325609975,22.0,-1.5191556970329094,22.0,3.0,40050,4,R,dhs_train/IA-2015-7-00040050.npz
IA-2015-7-00040051,IA,2015,27.3882462769,95.2109713688,21.0,-0.48441062283608,21.0,3.0,40051,4,R,dhs_train/IA-2015-7-00040051.npz
IA-2015-7-00040052,IA,2015,26.4952647861,90.7028302563,21.0,1.417241046423236,21.0,3.857142857142857,40052,4,U,dhs_train/IA-2015-7-00040052.npz
IA-2015-7-00040053,IA,2015,26.3669268471,90.8194414498,22.0,-1.085322983939084,22.0,3.0,40053,4,R,dhs_train/IA-2015-7-00040053.npz
IA-2015-7-00040055,IA,2015,26.8228824005,93.0820737249,21.0,-0.4868688279919329,21.0,3.142857142857143,40055,4,R,dhs_train/IA-2015-7-00040055.npz
IA-2015-7-00040059,IA,2015,26.1000530655,90.5442927734,22.0,-0.1204804034823368,22.0,3.136363636363636,40059,4,R,dhs_train/IA-2015-7-00040059.npz
IA-2015-7-00040061,IA,2015,24.8944718232,92.2586152242,22.0,-1.157443686960137,22.0,2.909090909090909,40061,4,R,dhs_train/IA-2015-7-00040061.npz
IA-2015-7-00040062,IA,2015,26.5507842961,90.7817990079,20.0,-2.388119690406697,20.0,3.15,40062,4,R,dhs_train/IA-2015-7-00040062.npz
IA-2015-7-00040063,IA,2015,26.1614376256,91.9772662753,22.0,-0.0434559551942958,22.0,3.954545454545455,40063,4,U,dhs_train/IA-2015-7-00040063.npz
IA-2015-7-00040064,IA,2015,26.5443942568,91.5760850068,21.0,-0.5578778889852283,21.0,3.0,40064,4,R,dhs_train/IA-2015-7-00040064.npz
IA-2015-7-00040065,IA,2015,26.8297775549,94.5625169349,24.0,0.2447295439404203,24.0,3.9166666666666665,40065,4,R,dhs_train/IA-2015-7-00040065.npz
IA-2015-7-00040066,IA,2015,26.35271055,90.1210718643,21.0,-1.3210917368403354,21.0,3.095238095238096,40066,4,R,dhs_train/IA-2015-7-00040066.npz
IA-2015-7-00040068,IA,2015,26.6734629893,91.9564840043,22.0,-1.3076985373150225,22.0,3.0,40068,4,R,dhs_train/IA-2015-7-00040068.npz
IA-2015-7-00040069,IA,2015,26.048064407,90.6872145211,22.0,-1.1868240775610486,22.0,3.0,40069,4,R,dhs_train/IA-2015-7-00040069.npz
IA-2015-7-00040070,IA,2015,25.7999803951,89.9519701474,22.0,-2.0848964751996992,22.0,3.0,40070,4,R,dhs_train/IA-2015-7-00040070.npz
IA-2015-7-00040072,IA,2015,26.6015373861,93.7754398505,21.0,-1.6310782096494496,21.0,3.238095238095238,40072,4,R,dhs_train/IA-2015-7-00040072.npz
IA-2015-7-00040073,IA,2015,24.6158507182,92.4852687583,22.0,-1.1504889664129077,22.0,3.727272727272727,40073,4,R,dhs_train/IA-2015-7-00040073.npz
IA-2015-7-00040075,IA,2015,26.2892962119,93.8505813689,22.0,-1.880278896636373,22.0,3.4545454545454546,40075,4,R,dhs_train/IA-2015-7-00040075.npz
IA-2015-7-00040081,IA,2015,27.3397376616,95.3962564995,22.0,-1.0039313377853345,22.0,3.136363636363636,40081,4,R,dhs_train/IA-2015-7-00040081.npz
IA-2015-7-00040085,IA,2015,26.3803083295,92.5810687539,22.0,-0.3601699167814002,22.0,3.090909090909091,40085,4,R,dhs_train/IA-2015-7-00040085.npz
IA-2015-7-00040086,IA,2015,26.4150515517,90.5850445415,21.0,-2.4047043026415493,21.0,1.9523809523809523,40086,4,R,dhs_train/IA-2015-7-00040086.npz
IA-2015-7-00040088,IA,2015,26.6449669048,94.4218390719,22.0,-1.0359932005351593,22.0,3.136363636363636,40088,4,R,dhs_train/IA-2015-7-00040088.npz
IA-2015-7-00040089,IA,2015,27.2289576863,94.0900382834,22.0,1.7259304982438142,22.0,4.090909090909091,40089,4,U,dhs_train/IA-2015-7-00040089.npz
IA-2015-7-00040090,IA,2015,26.0843144063,90.1756421202,21.0,-0.9971956974727282,21.0,3.523809523809524,40090,4,R,dhs_train/IA-2015-7-00040090.npz
IA-2015-7-00040091,IA,2015,24.8888592416,92.2501812047,21.0,-0.8640487583633694,21.0,3.0,40091,4,R,dhs_train/IA-2015-7-00040091.npz
IA-2015-7-00040092,IA,2015,26.6008449753,90.7406975751,20.0,0.2424827105924052,20.0,3.55,40092,4,R,dhs_train/IA-2015-7-00040092.npz
IA-2015-7-00040093,IA,2015,26.0657190836,90.8042610091,22.0,0.0914939551980181,22.0,3.4545454545454546,40093,4,R,dhs_train/IA-2015-7-00040093.npz
IA-2015-7-00040094,IA,2015,26.587282852,94.2765066818,22.0,-1.1470144548994234,22.0,3.363636363636364,40094,4,R,dhs_train/IA-2015-7-00040094.npz
IA-2015-7-00040095,IA,2015,26.6244104797,92.1189498212,22.0,-1.5255038048040377,22.0,3.409090909090909,40095,4,R,dhs_train/IA-2015-7-00040095.npz
IA-2015-7-00040097,IA,2015,26.9176029169,94.8341285271,22.0,-0.5542513323881835,22.0,3.0454545454545454,40097,4,R,dhs_train/IA-2015-7-00040097.npz
IA-2015-7-00040098,IA,2015,26.1141969358,91.5331295939,21.0,0.4121679457242846,21.0,3.238095238095238,40098,4,R,dhs_train/IA-2015-7-00040098.npz
IA-2015-7-00040099,IA,2015,26.344872815,92.1732424667,20.0,-1.678979664114634,20.0,3.0,40099,4,R,dhs_train/IA-2015-7-00040099.npz
IA-2015-7-00040103,IA,2015,26.2102659181,91.6108463514,21.0,0.1702265392439338,21.0,3.2857142857142856,40103,4,R,dhs_train/IA-2015-7-00040103.npz
IA-2015-7-00040104,IA,2015,26.0339930032,89.9895293258,19.0,1.6861609348172353,19.0,4.0,40104,4,U,dhs_train/IA-2015-7-00040104.npz
IA-2015-7-00040105,IA,2015,26.7055941177,91.3811024142,18.0,-0.1717738235207594,18.0,4.277777777777778,40105,4,R,dhs_train/IA-2015-7-00040105.npz
IA-2015-7-00040106,IA,2015,26.1493684715,93.0728589535,18.0,-0.7678200168241892,18.0,3.0,40106,4,R,dhs_train/IA-2015-7-00040106.npz
IA-2015-7-00040108,IA,2015,27.1936748143,94.4621557463,20.0,-0.7951016327649496,20.0,3.0,40108,4,U,dhs_train/IA-2015-7-00040108.npz
IA-2015-7-00040109,IA,2015,24.7385019921,92.5294871512,22.0,-2.3710299203761007,22.0,2.5454545454545454,40109,4,R,dhs_train/IA-2015-7-00040109.npz
IA-2015-7-00040110,IA,2015,27.1593596394,94.7280700339,22.0,-0.584032017512315,22.0,3.0,40110,4,R,dhs_train/IA-2015-7-00040110.npz
IA-2015-7-00040111,IA,2015,26.9293073618,94.4713858205,22.0,-0.0373016114183667,22.0,3.0454545454545454,40111,4,R,dhs_train/IA-2015-7-00040111.npz
IA-2015-7-00040112,IA,2015,25.1925714151,93.0193665855,19.0,1.1371538262420098,19.0,4.052631578947368,40112,4,U,dhs_train/IA-2015-7-00040112.npz
IA-2015-7-00040113,IA,2015,27.5289549763,95.7778746501,21.0,-0.9060231667675994,21.0,3.0,40113,4,R,dhs_train/IA-2015-7-00040113.npz
IA-2015-7-00040114,IA,2015,26.2878051234,92.4434548165,23.0,-0.7396671789907044,23.0,3.0869565217391304,40114,4,R,dhs_train/IA-2015-7-00040114.npz
IA-2015-7-00040116,IA,2015,26.9589156005,93.7988575084,21.0,0.5304919865545158,21.0,3.952380952380953,40116,4,R,dhs_train/IA-2015-7-00040116.npz
IA-2015-7-00040117,IA,2015,26.440844211,91.4466880114,20.0,0.0187099516433592,20.0,3.1,40117,4,U,dhs_train/IA-2015-7-00040117.npz
IA-2015-7-00040119,IA,2015,26.3066250817,91.389437206,22.0,-0.6732074448364322,22.0,3.0,40119,4,R,dhs_train/IA-2015-7-00040119.npz
IA-2015-7-00040121,IA,2015,26.5126074298,91.1169198135,22.0,-1.7384549135521854,22.0,3.0,40121,4,R,dhs_train/IA-2015-7-00040121.npz
IA-2015-7-00040122,IA,2015,26.4393304262,93.8573336647,21.0,-0.5985507064143386,21.0,3.6666666666666665,40122,4,R,dhs_train/IA-2015-7-00040122.npz
IA-2015-7-00040123,IA,2015,26.5709952181,91.2631404634,21.0,-0.915148083178614,21.0,3.142857142857143,40123,4,R,dhs_train/IA-2015-7-00040123.npz
IA-2015-7-00040124,IA,2015,27.4596055592,95.1495660115,20.0,-0.9570955145406032,20.0,3.0,40124,4,R,dhs_train/IA-2015-7-00040124.npz
IA-2015-7-00040126,IA,2015,26.328680997,90.4353393195,21.0,-0.9283291646083568,21.0,3.571428571428572,40126,4,R,dhs_train/IA-2015-7-00040126.npz
IA-2015-7-00040127,IA,2015,26.3298148207,90.9390250435,18.0,-1.561651320440796,18.0,3.055555555555556,40127,4,R,dhs_train/IA-2015-7-00040127.npz
IA-2015-7-00040128,IA,2015,25.9362801723,91.1194452075,22.0,-0.3932764717416273,22.0,3.136363636363636,40128,4,R,dhs_train/IA-2015-7-00040128.npz
IA-2015-7-00040131,IA,2015,26.2792388759,91.1011422635,22.0,-1.3459493359139814,22.0,3.0,40131,4,R,dhs_train/IA-2015-7-00040131.npz
IA-2015-7-00040133,IA,2015,26.6401786005,92.7911712294,21.0,1.945451639701231,21.0,3.619047619047619,40133,4,U,dhs_train/IA-2015-7-00040133.npz
IA-2015-7-00040134,IA,2015,24.4762750735,92.4100909357,21.0,1.1947982969794333,21.0,4.0,40134,4,U,dhs_train/IA-2015-7-00040134.npz
IA-2015-7-00040136,IA,2015,26.8153988381,91.9015020095,21.0,-0.4620954002804897,21.0,5.0,40136,4,R,dhs_train/IA-2015-7-00040136.npz
IA-2015-7-00040137,IA,2015,25.1746023592,93.0037848265,22.0,0.2218341929498216,22.0,3.909090909090909,40137,4,U,dhs_train/IA-2015-7-00040137.npz
IA-2015-7-00040138,IA,2015,26.0122278272,92.9049858088,21.0,-0.0845376921788741,21.0,3.0,40138,4,R,dhs_train/IA-2015-7-00040138.npz
IA-2015-7-00040139,IA,2015,27.4999449934,94.4808021326,22.0,-1.7163702526651847,22.0,2.9545454545454546,40139,4,R,dhs_train/IA-2015-7-00040139.npz
IA-2015-7-00040141,IA,2015,27.6871917505,95.5023108563,22.0,-1.0061032413464257,22.0,3.1818181818181817,40141,4,R,dhs_train/IA-2015-7-00040141.npz
IA-2015-7-00040144,IA,2015,26.484187817,90.7695271291,21.0,-1.0703537754215486,21.0,3.2857142857142856,40144,4,R,dhs_train/IA-2015-7-00040144.npz
IA-2015-7-00040146,IA,2015,24.4083914861,92.5110482821,21.0,-2.1962021939033165,21.0,1.619047619047619,40146,4,R,dhs_train/IA-2015-7-00040146.npz
IA-2015-7-00040149,IA,2015,26.1114187884,91.2529980058,22.0,-1.3261713984541637,22.0,3.1818181818181817,40149,4,R,dhs_train/IA-2015-7-00040149.npz
IA-2015-7-00040150,IA,2015,26.555916857,91.7317692697,20.0,-0.6593126812217711,20.0,3.0,40150,4,R,dhs_train/IA-2015-7-00040150.npz
IA-2015-7-00040153,IA,2015,26.3691604377,92.4721996313,22.0,-0.4788715860450706,22.0,3.227272727272727,40153,4,R,dhs_train/IA-2015-7-00040153.npz
IA-2015-7-00040154,IA,2015,26.4743902464,91.1297636697,22.0,-1.4390589557894535,22.0,3.0,40154,4,R,dhs_train/IA-2015-7-00040154.npz
IA-2015-7-00040156,IA,2015,25.90353211,92.9073034915,21.0,-0.7564307363193256,21.0,3.0,40156,4,R,dhs_train/IA-2015-7-00040156.npz
IA-2015-7-00040157,IA,2015,26.5808580993,91.2716803876,22.0,-1.3200830851747531,22.0,3.0,40157,4,R,dhs_train/IA-2015-7-00040157.npz
IA-2015-7-00040159,IA,2015,26.9833505394,94.6384605136,19.0,0.2181627288590898,19.0,4.157894736842105,40159,4,U,dhs_train/IA-2015-7-00040159.npz
IA-2015-7-00040160,IA,2015,26.4112661107,91.3501234478,21.0,0.4146673470947627,21.0,3.0,40160,4,U,dhs_train/IA-2015-7-00040160.npz
IA-2015-7-00040161,IA,2015,26.4583232892,90.9102283617,22.0,-0.3723914759254765,22.0,3.090909090909091,40161,4,R,dhs_train/IA-2015-7-00040161.npz
IA-2015-7-00040163,IA,2015,24.8216019469,92.7990751348,18.0,2.7998123908627943,18.0,4.944444444444445,40163,4,U,dhs_train/IA-2015-7-00040163.npz
IA-2015-7-00040164,IA,2015,24.8204723615,92.5000622487,22.0,-0.7857350075897557,22.0,2.909090909090909,40164,4,R,dhs_train/IA-2015-7-00040164.npz
IA-2015-7-00040165,IA,2015,26.1854764941,89.7550811547,21.0,-1.9991359132214304,21.0,3.0,40165,4,R,dhs_train/IA-2015-7-00040165.npz
IA-2015-7-00040166,IA,2015,26.278670666,90.6652830913,21.0,-1.4197272563581025,21.0,3.095238095238096,40166,4,R,dhs_train/IA-2015-7-00040166.npz
IA-2015-7-00040167,IA,2015,27.1816603217,94.2720174168,19.0,-0.7736862154283012,19.0,3.0,40167,4,R,dhs_train/IA-2015-7-00040167.npz
IA-2015-7-00040168,IA,2015,26.79317038,94.4479978786,22.0,-0.5301589697499771,22.0,3.8181818181818175,40168,4,R,dhs_train/IA-2015-7-00040168.npz
IA-2015-7-00040169,IA,2015,26.3710427452,92.6413816581,21.0,-0.7710196323755263,21.0,3.0,40169,4,R,dhs_train/IA-2015-7-00040169.npz
IA-2015-7-00040170,IA,2015,26.4186115962,92.7633625669,20.0,-1.869388926181432,20.0,3.0,40170,4,R,dhs_train/IA-2015-7-00040170.npz
IA-2015-7-00040171,IA,2015,26.5192602741,90.3942992225,22.0,-1.5676026289098457,22.0,3.136363636363636,40171,4,R,dhs_train/IA-2015-7-00040171.npz
IA-2015-7-00040172,IA,2015,27.5683401609,95.5557622941,21.0,0.6212284216125995,21.0,3.0,40172,4,U,dhs_train/IA-2015-7-00040172.npz
IA-2015-7-00040173,IA,2015,24.8193638755,92.5857796264,21.0,-1.730246710109131,21.0,1.9523809523809523,40173,4,R,dhs_train/IA-2015-7-00040173.npz
IA-2015-7-00040174,IA,2015,26.7013400106,93.924901606,22.0,-1.1804966987550043,22.0,3.0,40174,4,R,dhs_train/IA-2015-7-00040174.npz
IA-2015-7-00040177,IA,2015,26.0909179582,90.5552600146,22.0,-0.4976605734880513,22.0,3.0,40177,4,R,dhs_train/IA-2015-7-00040177.npz
IA-2015-7-00040179,IA,2015,26.8295409709,91.8198097499,21.0,-0.1729636034156775,21.0,4.809523809523809,40179,4,R,dhs_train/IA-2015-7-00040179.npz
IA-2015-7-00040180,IA,2015,26.4186632609,93.8759177634,22.0,-0.0134119916759331,22.0,3.954545454545455,40180,4,R,dhs_train/IA-2015-7-00040180.npz
IA-2015-7-00040185,IA,2015,27.4544530335,94.3588538859,22.0,-0.733092473775382,22.0,3.0,40185,4,R,dhs_train/IA-2015-7-00040185.npz
